YMD,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345
20090628,5416.277829,5256.734169,5171.392599,4994.239753,4996.688421,4935.63245,4870.245526,4851.755386,4723.926167,4739.121702,4488.168249,4512.253931,4475.529828,4519.415247,4381.152805,4420.533544,4414.27491,4270.822483,4352.608906,4229.034301,4287.617451,4206.658438,4227.547097,4071.882952,4204.998865,4213.362302,4171.493125,4231.334268,4360.922097,4264.293898,4544.315535,4690.60366,4941.811447,5302.711102,5447.475066,5760.041464,5833.333306,6068.209688,6141.883807,6194.909827,6272.442509,6487.752245,6395.697014,6574.280222,6548.831496,6761.773462,6866.481858,6693.167302,6505.601118,6144.638898,6028.187294,5950.852977,5822.6538,5789.386389,5838.103281,5888.342006,5900.870041,5874.942911,5856.033537,5861.559433,5859.051595,5923.119901,5892.87792,5918.165238,5976.428191,5973.317401,6024.51662,6023.563207,6097.892755,6210.405674,6170.76255,6105.20801,6016.16977,5912.032607,5939.953281,5939.942805,5971.050608,6122.008216,6202.947829,6183.158471,6226.299318,6170.108964,6174.751966,6158.259153,6140.087755,6097.81176,6128.458134,5971.602829,5936.775173,5844.603833,5729.120871,5633.027821,5460.508471,5226.30847,5064.235535,5009.006645
20090629,4869.689425,4727.480247,4587.635444,4521.923667,4436.289836,4353.901431,4318.965814,4268.010065,4274.983783,4227.693955,4179.399983,4158.469129,4126.257854,4105.81491,4078.176118,3964.444588,3974.439662,4013.815066,3872.013191,3993.896892,3915.738075,3860.892335,3978.418602,3945.273799,4003.182508,3989.472722,4048.051119,4281.611793,4336.262854,4427.655575,4672.570584,4909.659342,5319.48861,6032.834079,6264.117484,6805.249153,6975.000608,7179.18037,7405.472155,7641.99259,7736.776431,7888.4337,7925.082434,7912.35681,8130.291463,8255.316315,8262.909572,8049.101299,7573.688585,7175.731826,7242.970189,7161.069597,7178.676455,7094.304885,7181.991818,7443.375099,7457.459984,7535.609392,7578.488339,7532.359795,7597.638273,7685.694679,7677.895394,7684.985609,7700.026332,7661.707064,7743.57778,7734.416809,7698.055486,7641.539309,7470.041563,7261.150608,7205.996505,6971.502788,7035.362253,7074.382443,7025.075403,7241.947615,7353.323306,7337.932122,7372.159736,7275.864441,7346.061595,7314.358988,7311.065838,7265.235181,7092.985394,7066.227944,7063.576061,6886.332229,6787.923207,6641.295,6550.581085,6306.950938,6026.237303,5965.000427
20090630,5755.191949,5589.158504,5500.619038,5363.068964,5261.938898,5173.844177,5014.26065,5011.926151,4973.748988,4946.064218,4824.126973,4744.771661,4844.099564,4796.367804,4708.999613,4671.422977,4612.857772,4623.136571,4641.786858,4576.697821,4548.384976,4550.752746,4575.905428,4518.146875,4495.477878,4622.345148,4602.211925,4746.167879,4715.58407,4837.916299,5018.597714,5307.983537,5737.411752,6515.739655,6905.141111,7119.723347,7319.356719,7702.53417,7856.630213,8025.950115,8095.97005,8085.066086,8231.53046,8267.069902,8373.785131,8490.548881,8547.240822,8277.577039,7976.463043,7559.692746,7635.012179,7573.12259,7732.06097,7725.514828,7815.186866,8007.533404,7962.367779,8063.2762,8162.129967,8072.024145,8140.200789,8075.982812,8060.305575,8058.007451,8159.352566,8104.776777,8124.629573,8067.07569,7919.377088,7923.037286,7804.844144,7536.72722,7377.231866,7168.81301,7122.625781,7281.951094,7172.06542,7385.254736,7432.760971,7464.321958,7574.241776,7535.700378,7489.225641,7501.647073,7408.279917,7405.642681,7458.616127,7395.688832,7309.284918,7269.394153,7176.421884,7084.692476,6928.744606,6656.373068,6530.141924,6341.862014
20090701,6290.876389,6065.501448,5965.590575,5851.031053,5691.972878,5632.008545,5535.804721,5497.184753,5373.915601,5326.275797,5236.774285,5194.919367,5112.206497,5105.511751,5052.681768,4988.264844,4919.478264,4908.715823,4896.307583,4807.707007,4759.542336,4783.532376,4771.61903,4701.935394,4667.380502,4637.653882,4754.790888,4824.430971,4890.437919,4960.499564,5227.254802,5506.551267,5966.960797,6588.738363,6889.533035,7212.957031,7478.839366,7653.325682,7873.116333,8014.886974,8054.426793,8180.784425,8295.501184,8356.586546,8416.79852,8492.403618,8549.510428,8422.696217,8049.222549,7779.836283,7768.121884,7716.932656,7844.180263,7898.61676,8051.014721,8192.916118,8225.06153,8315.202369,8334.665904,8334.02551,8341.78745,8353.575181,8378.654046,8383.371447,8368.942697,8380.227483,8378.472171,8365.987204,8275.512879,8184.582072,8017.852846,7778.649391,7605.601488,7466.84454,7509.745312,7562.816825,7594.829153,7706.482361,7790.296472,7845.258224,7845.574638,7854.006266,7848.893881,7835.069441,7833.197632,7837.109836,7808.54741,7800.863264,7730.937031,7636.750904,7623.843405,7594.17838,7464.556019,7186.228972,7052.034128,6908.164795
20090702,6714.453273,6540.870609,6437.442516,6351.361127,6200.1875,6112.944342,6066.044745,5968.167089,5835.845412,5696.075008,5723.679268,5642.544588,5541.291332,5483.492524,5394.940642,5375.330346,5250.69718,5238.046537,5161.7637,5133.482089,5088.806217,5153.816102,5060.639745,5013.258446,4931.208668,4916.761003,4945.95907,5097.852146,5123.160222,5288.254416,5357.367886,5715.197879,6177.687089,6830.74958,7207.569457,7502.045937,7764.424729,8009.982072,8089.179177,8289.541892,8360.314062,8453.596052,8615.917598,8611.790345,8754.767763,8824.115197,8759.702056,8682.400428,8316.616629,7992.416924,8003.449704,7979.672385,8101.446185,8154.25056,8307.377961,8489.042665,8445.49306,8528.253848,8525.817402,8546.753882,8498.185691,8496.676662,8503.973487,8517.322336,8515.393685,8522.988882,8501.829787,8466.935395,8387.477845,8298.251037,8144.830987,7826.170855,7648.665608,7457.781151,7485.020691,7543.049292,7628.985181,7768.371562,7893.262845,7945.044161,7947.345098,7936.396611,7929.521348,7926.092204,7919.970049,7905.817846,7895.570378,7821.100568,7781.738356,7731.267122,7633.679787,7625.585913,7489.816662,7247.839104,7097.185009,6934.537155
20090703,6816.651406,6675.948347,6545.289153,6433.102639,6416.637665,6240.581792,6129.466061,6087.172121,5956.298848,5952.780173,5765.943429,5750.763996,5671.390642,5618.131628,5469.202484,5502.607344,5446.09398,5415.946768,5397.156316,5359.363273,5341.83935,5353.697212,5300.360016,5089.019326,5096.264062,5114.875937,5118.061126,5175.82773,5241.3425,5323.48986,5423.644688,5647.263347,6168.343273,6821.848569,7220.696661,7471.575715,7645.653273,7898.09102,8071.421678,8117.974112,8321.890131,8387.023109,8447.054178,8533.073487,8607.577829,8735.249326,8701.080494,8552.108767,8111.220099,7775.411628,7926.731628,7808.591448,7957.821777,7947.525033,8021.781152,8250.590378,8302.977944,8403.3,8419.560789,8345.82556,8330.361529,8399.069539,8373.900658,8428.349474,8384.630313,8293.180362,8280.484129,8338.054211,8236.759342,8181.834062,8027.34352,7712.387236,7588.163701,7547.251332,7472.074877,7598.972023,7636.152705,7710.439573,7901.454786,7870.913948,7856.05995,7837.610938,7747.262713,7754.378536,7838.5175,7736.837056,7726.034457,7711.282212,7652.203101,7587.623314,7559.818264,7437.309786,7446.908906,7085.288832,7081.729514,6973.006094
20090704,6868.783668,6693.459951,6493.3312,6426.187509,6348.732912,6255.099976,6170.320715,6100.661135,5924.367418,5981.980568,5830.708001,5845.234721,5604.155189,5541.078223,5631.910963,5482.963486,5452.431669,5376.323141,5242.064762,5270.456662,5273.273833,5279.013808,5187.341727,5113.106851,4900.195246,4979.100963,5057.399654,5047.34347,5044.186702,5161.367746,5212.116012,5436.29116,5725.526439,6233.480131,6503.608059,6665.533651,6857.770773,7084.109991,7141.824991,7269.313158,7291.067154,7425.547566,7466.684005,7533.797335,7592.865,7582.86042,7524.9262,7444.796925,6976.889392,6716.513068,6694.196957,6690.410271,6775.347254,6753.111653,6954.803462,7053.10171,7137.860213,7295.41838,7127.017262,7163.92421,7035.669161,7018.283075,7123.711793,7025.983323,7065.58949,7025.949276,6958.135412,7057.826677,7012.389646,7022.30421,6925.009621,6728.364819,6737.100057,6632.274194,6671.415246,6656.688997,6725.010559,6803.152401,6916.374778,6901.2162,6820.590576,6857.84847,6819.450535,6808.270412,6760.245033,6643.269144,6568.662467,6521.05671,6535.768215,6425.414128,6321.163281,6280.477698,6123.199473,5811.595412,5735.010905,5512.345756
20090705,5400.711851,5345.896957,5206.25954,5082.073059,5031.480575,4867.243182,4821.004252,4740.192097,4722.395313,4727.097582,4634.704597,4471.263865,4571.428684,4466.53657,4435.710649,4369.243339,4314.732443,4311.568109,4367.143289,4348.843075,4264.912467,4255.66148,4244.204325,4220.803075,4270.483371,4273.540617,4286.975214,4249.662903,4304.064383,4383.010452,4507.062006,4661.275419,4896.359284,5018.751653,5279.116628,5349.69926,5538.782912,5727.237713,5733.644466,5926.716661,6106.899399,6203.716069,6259.380198,6303.668264,6421.188323,6605.388898,6550.580115,6523.836439,6248.42463,5998.060937,5979.708537,5957.518914,5905.577451,5944.056866,5962.468339,6064.757846,6082.913627,6047.849679,6007.25838,5999.519235,6000.370313,6005.793486,6023.149696,6012.631307,6030.360773,6153.230091,6114.622927,6126.110346,6165.260904,6159.939096,6215.368873,6107.504194,6094.069112,6000.068158,6001.421793,6073.945395,6030.503848,6171.282179,6255.668396,6326.110378,6356.650246,6238.315872,6298.866085,6212.291645,6285.987977,6247.978042,6238.90699,6132.477911,5973.383652,5933.179383,5883.443215,5806.757343,5686.215346,5311.381447,5176.676965,5174.591562
20090706,4991.640929,4845.579687,4684.44125,4678.891686,4603.04273,4558.276842,4442.562147,4338.543906,4400.362006,4274.783963,4272.698075,4088.264021,4095.882886,4157.047303,4095.162952,4078.189795,4046.189786,3957.705707,4051.865353,3950.656135,4068.081037,3919.989876,3991.877352,4087.2462,4030.520115,4089.273791,4178.473536,4256.725279,4431.10926,4545.521439,4650.422089,4969.684203,5610.619366,6216.033323,6694.622302,7005.902771,7138.998799,7312.563906,7545.351102,7681.198438,7895.456694,7904.945428,8077.749473,8190.685312,8201.591119,8325.085214,8255.058586,8219.873388,7861.181744,7474.898741,7487.798092,7450.115823,7410.288108,7573.861439,7593.339621,7832.598075,7890.224902,8039.252598,8036.787731,8086.301381,8017.044836,7975.620986,8088.506579,8005.385921,8032.335625,7982.306711,7904.334425,7886.200954,7810.519129,7753.152262,7706.075543,7459.742491,7305.684375,7041.84292,7124.611274,7163.464236,7349.229227,7412.572846,7530.809153,7528.050279,7576.381596,7494.086505,7473.685271,7543.207887,7520.483988,7517.342837,7386.478585,7251.272031,7216.193339,7181.746505,7087.234943,6795.872163,6806.88176,6408.98,6356.972771,6161.588775
20090707,5972.223338,5771.573018,5783.69569,5663.822023,5510.734392,5400.778684,5396.94699,5243.034762,5191.08292,5204.149111,5089.406259,5065.970962,4908.284852,4933.703799,4891.885353,4845.780477,4797.612023,4678.799827,4795.722269,4640.395781,4656.758323,4724.253445,4554.733141,4585.508331,4647.869243,4649.835239,4710.788972,4812.405493,4878.912088,5154.425165,5229.623445,5538.090041,5978.558602,6623.621891,7024.12296,7405.407262,7649.052056,7780.533519,7908.566826,8212.416513,8380.942664,8291.75194,8504.143043,8539.477039,8566.231579,8642.046973,8583.972879,8583.972879,8583.972879,7820.131538,7719.937813,7758.024087,7704.766431,7877.72199,8011.031612,8160.47796,8154.142599,8334.002812,8263.010937,8367.476348,8363.253356,8303.699721,8321.625806,8436.172912,8316.624292,8429.229458,8386.44431,8343.108881,8301.112731,8164.008372,8065.826233,7792.143158,7543.502088,7469.349177,7463.628602,7495.846085,7530.045181,7629.086061,7831.985132,7963.737516,7934.242435,7889.68694,7904.92273,7937.493487,7833.240312,7843.496316,7790.535189,7675.965288,7687.801422,7703.608833,7661.029325,7567.916891,7426.621259,7050.054358,7092.132861,6825.366274
20090708,6707.477615,6436.114392,6425.189573,6324.594753,6123.251562,6061.541908,5866.868922,5928.830485,5820.549967,5796.326448,5692.137681,5656.007994,5376.550024,5365.893216,5444.837927,5318.104129,5342.005608,5148.157122,5242.139646,5147.808504,5140.895411,5136.068109,5061.470938,4976.248775,4986.276053,4966.452163,5036.821201,5090.327953,5069.529795,5328.852311,5541.836957,5852.061678,6240.571316,6968.038627,7278.739424,7627.506998,7881.614309,8089.971958,8175.901348,8455.774769,8490.912631,8537.171349,8665.815756,8789.210329,8829.181119,8893.582911,8776.328438,8625.243372,8237.71227,8019.929325,7970.889326,8018.65426,7993.791414,8072.520494,8275.273289,8391.553882,8499.722171,8576.934753,8539.266743,8688.879737,8661.284983,8697.301859,8686.949243,8594.444902,8609.321792,8683.540954,8645.196563,8647.795872,8527.596382,8372.538487,8240.147746,8039.005345,7773.410033,7681.303101,7629.919679,7764.147212,7789.10958,7952.388322,8054.819934,8063.163486,8121.101974,8141.329869,8145.044096,8147.177417,8143.46125,8139.826563,8141.687993,8130.264885,8085.048141,7924.551941,7843.683914,7919.045542,7737.426719,7490.489745,7321.511283,7110.250715
20090709,6991.412911,6856.136226,6704.818651,6530.807344,6395.503208,6392.297746,6310.162705,6239.981168,6031.240757,5953.366053,5873.190412,5837.919951,5658.244038,5731.866941,5568.836422,5536.982689,5488.164917,5539.474425,5464.206111,5300.951522,5280.876596,5319.234761,5264.730946,5190.381028,5042.368922,5022.334736,5184.129572,5259.89181,5353.138783,5495.36028,5585.159194,5927.362196,6376.598684,7074.996259,7380.63676,7803.351217,8073.363618,8232.634029,8483.139342,8523.384836,8613.644112,8786.304112,8824.455279,8930.595395,8942.573537,9017.800723,9062.038931,8940.67903,8542.284704,8172.659802,8170.485838,8168.797747,8186.226513,8389.490789,8483.368553,8701.554145,8781.043996,8740.13056,8763.755395,8881.762006,8824.365263,8901.620428,8823.138504,8817.666152,8870.87977,8880.164901,8858.26977,8809.760361,8629.200099,8526.705049,8461.896924,8103.100132,7945.618207,7775.028963,7744.46824,7917.759128,7878.658816,8064.455526,8164.211102,8332.424622,8356.696447,8383.797665,8368.935131,8309.604111,8408.628404,8420.778915,8434.643125,8345.037435,8300.699802,8361.587187,8255.271792,8219.472681,8182.892138,7847.951332,7841.30819,7673.568224
20090710,7456.225271,7342.838964,7094.253766,7095.156448,7005.076719,6853.339425,6806.043486,6576.441382,6530.319531,6442.040995,6327.954736,6136.670057,6176.110839,5998.073256,5938.5494,5985.104162,5809.289819,5816.542994,5717.104317,5719.584704,5712.541825,5582.610616,5605.809621,5498.425674,5391.938298,5430.790387,5448.028257,5571.455616,5483.363223,5543.681315,5792.307253,6066.786019,6636.964144,7247.797879,7629.114967,7926.978881,8245.591677,8380.771168,8568.467138,8666.438981,8920.099704,9022.468848,9048.492105,9192.835477,9290.32523,9407.070065,9373.855131,9204.787138,8855.089819,8494.466711,8580.099572,8557.578306,8618.418355,8739.452336,8877.620494,9100.586052,9038.184885,9153.625361,9149.923356,9110.383537,9153.810049,9164.848552,9159.602598,9059.968175,9038.511678,9081.61324,9115.256332,9014.140428,8935.172631,8844.251233,8578.885132,8355.073734,8052.064358,7952.418586,7971.093026,7991.215773,8073.915839,8205.166151,8357.79051,8473.50181,8544.927566,8472.603881,8482.263141,8546.240461,8548.699605,8558.725428,8501.562746,8590.235296,8620.900197,8576.038667,8525.992681,8419.464177,8407.757829,8151.048881,8081.546053,7854.655099
20090711,7686.082582,7646.835412,7423.881785,7420.028363,7202.820337,7050.617443,7007.55245,6830.904877,6689.420871,6543.20278,6376.372771,6402.585469,6319.835642,6263.09588,6160.103996,6042.507113,5956.453175,5987.376678,5962.264251,5909.093701,5786.701332,5780.671521,5695.975486,5538.837426,5571.774358,5505.892443,5502.291415,5534.289096,5443.586045,5636.588594,5653.603849,5893.151266,6176.191834,6701.91903,6972.581719,7225.258668,7426.857163,7589.945009,7828.724671,7977.612105,8165.538256,8198.83079,8213.364688,8366.349984,8435.304277,8523.692714,8423.544967,8239.154951,7859.701233,7524.222368,7632.579613,7559.371094,7667.706611,7707.767417,7854.222188,8044.978799,7988.176957,7971.856513,7929.146152,7872.964819,7925.151595,7906.180723,7977.072106,7872.575461,7876.168438,7901.493586,7905.904079,7857.922253,7847.008783,7754.029918,7601.847879,7432.619351,7393.258109,7189.067483,7297.768108,7250.464991,7301.163981,7433.609721,7515.131431,7465.943701,7434.054951,7506.21199,7536.627698,7532.113997,7472.516809,7374.559613,7448.79866,7368.390995,7335.519441,7256.404786,7135.069523,7084.370436,7059.461127,6750.998799,6677.751965,6550.347121
20090712,6398.030543,6405.942639,6179.351415,6116.899129,6003.395937,5856.84824,5734.935633,5603.929761,5544.721349,5576.715247,5443.532986,5450.269054,5368.297361,5208.223208,5270.665115,5165.656892,5136.126891,5023.199588,5016.131974,4977.942977,5003.365222,4992.111185,4852.080724,4822.171259,4815.015666,4704.696111,4797.234111,4823.246407,4903.427771,4941.463799,4987.514161,5049.061825,5344.176662,5743.694539,5930.915403,6081.117672,6215.657254,6347.44417,6634.430601,6737.946382,6915.230469,6920.762476,6975.936464,7083.758948,7198.998149,7318.031505,7337.243519,7137.095271,6879.979408,6655.019918,6739.449203,6677.160847,6691.954802,6837.478955,6857.317007,7024.855213,7040.250568,7175.374769,7158.850625,7136.640535,7110.480896,7073.355213,7177.326118,7130.988733,7176.04921,7152.637969,7116.8375,7149.149655,7107.733759,7148.379087,7049.810403,6943.884754,6954.180625,6781.908043,6796.517698,6712.708922,6733.695066,6840.997533,7037.819457,7051.650493,7150.159425,7089.11296,7103.149054,7250.914392,7192.250247,7243.655979,7172.139819,7172.958693,7220.492476,7288.575321,7171.688963,7206.779877,7025.430132,6875.927524,6746.845453,6647.309679
20090713,6587.478042,6367.93833,6375.565246,6223.413471,6078.927509,6053.981825,5962.96139,5877.900732,5754.162779,5581.849457,5525.658618,5524.030279,5485.665518,5468.440937,5368.712812,5249.378174,5209.43241,5266.058585,5192.880912,5174.915542,5089.499573,5057.226703,5062.573149,5027.793799,4956.733733,4984.89681,4958.309983,5016.458767,5160.577196,5260.120633,5378.469654,5750.33157,6219.738141,6892.266398,7353.874654,7729.091703,8022.717105,8216.831662,8343.029244,8478.07148,8740.506629,8848.312138,8960.243833,8965.673602,8970.747187,9040.205395,9134.655362,8896.125378,8579.43648,8208.746809,8193.276958,8225.517236,8293.484457,8415.214704,8500.607878,8759.585559,8779.279178,8908.900181,8896.522302,8893.650132,8918.20898,8985.209111,8898.197007,8972.955198,8921.341595,8913.184671,8910.450823,8827.611562,8807.047368,8672.368882,8476.635395,8221.883519,8121.006332,7913.296546,7989.06829,7999.446611,7967.668635,8157.467565,8372.274162,8437.030198,8483.330723,8514.169836,8458.971792,8448.921234,8475.642697,8490.885083,8544.289112,8438.202928,8416.544671,8384.448438,8313.173323,8323.496645,8330.855065,7993.305444,7942.153076,7758.735
20090714,7527.491365,7359.427031,7258.219753,7216.44583,7040.77495,6923.088536,6806.660115,6646.192821,6630.875066,6497.117401,6430.09884,6248.508438,6221.304885,6172.839902,6069.475247,5995.556785,5872.737228,5864.066883,5851.121069,5786.214877,5800.743149,5803.378833,5662.367993,5575.791225,5598.756266,5590.266826,5579.695378,5559.802812,5560.064227,5844.269959,5868.179392,6216.286299,6728.567064,7297.908273,7807.280493,8066.377484,8316.956711,8530.710082,8664.360756,8860.29319,8931.580527,9114.546777,9209.683504,9176.680806,9304.522829,9562.600641,9485.866463,9332.126119,8899.149935,8580.429178,8613.459424,8719.524753,8728.798438,8832.863142,8917.996744,9120.542056,9187.711743,9263.518504,9299.33556,9348.367993,9289.804243,9165.947368,9299.635872,9161.592747,9191.832303,9124.923158,9065.918931,9031.100296,9004.398815,8844.034244,8663.030789,8333.388026,8100.528371,7948.925131,7975.799951,8156.843273,8182.995346,8345.86727,8421.960181,8451.452352,8459.928503,8465.50319,8542.497813,8550.605461,8566.09898,8564.151414,8487.404917,8438.119605,8471.940789,8432.152747,8442.579277,8327.142681,8150.045707,7920.632171,7863.670279,7749.241028
